http://pennplay.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Penn Play Game Jam 2015,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/217/786/datas/medium.jpg,"Philadelphia, PA, US",Philadelphia,PA,"Mar 29, 2015",50,US,Penn Play Game Jam 2015 - Game Development Hackathon hosted at the University of Pennsylvania
http://parking.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Parking Lot 2.0,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/136/774/datas/medium.gif,Online,,,,0,,Take parking into the 21st century. Submit software that reimagines outdoor parking lots in Los Angeles!
http://computervisionaries.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Computer Visionaries 2014,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/136/170/datas/medium.png,"Dallas, TX, US",Dallas,TX,"Jul 18 – 19, 2014",42,US,"There is a tsunami of technology driven change on the horizon. On July 18th, you have an opportunity to shape the future of computing."
http://astriconhackathon.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,AstriCon Hackathon 2014,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/137/777/datas/medium.png,"Las Vegas, NV, US",Las Vegas,NV,"Oct 21 – 22, 2014",45,US,Communications hacking is coming to AstriCon 2014
http://ychacks.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,YC Hacks,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/150/271/datas/medium.png,"Mountain View, California, United States",Mountain View,California,"Aug 2 – 3, 2014",43,United States,Make something people want.
http://hackfosscon.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,Hack FOSSCON,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/137/468/datas/medium.png,"Philadelphia, PA, US",Philadelphia,PA,"Aug 8 – 9, 2014",43,US,Hack FOSSCON is a hackathon where attendees can hack on projects during the event.
http://teamspeak.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,TeamSpeak App Contest 2014,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/137/581/datas/medium.png,Online,,,,0,,Use Web developing skills to create epic in game apps!
http://hubhacks.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,HubHacks: Boston's Civic Hackathon,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/137/898/datas/medium.png,"Boston, MA, US",Boston,MA,"Aug 9 – 10, 2014",43,US,HubHacks: Boston's Civic Hackathon
http://smallbizdevhackch.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,SmallBizDev Hackathon: Chicago,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/137/206/datas/medium.png,"Chicago, IL, US",Chicago,IL,"Jul 19 – 20, 2014",42,US,Build for small business.
http://fundhack.challengepost.com/?ref_content=default&ref_feature=challenge&ref_medium=discover,FundHack - Come Fund Your Dreams in a Weekend,challengepost-s3-challengepost.netdna-ssl.com/photos/production/challenge_thumbnails/000/136/850/datas/medium.gif,"Irvine, CA, US",Irvine,CA,"Oct 10 – 12, 2014",45,US,Come build and fund your dreams in a weekend.
