https://hackerleague.org/hackathons/smarthouse-fintech-hackathon,Smarthouse FinTech Hackathon,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Oestrich-Winkel, Germany",Oestrich-Winkel,Germany,"Oct 17th-18th, 2014",45,,
https://hackerleague.org/hackathons/cisco-ux-design-challenge,Cisco UX Design Challenge,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Anytown, Any",Anytown,Any,"Oct 15th-21st, 2014",45,,
https://hackerleague.org/hackathons/hackru-fall-2014,HackRU Fall 2014,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"New Brunswick, NJ",New Brunswick,NJ,"Oct 11th-12th, 2014",45,,
https://hackerleague.org/hackathons/instant-banking-hack-day,Instant Banking Hack Day,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Barcelona, Spain",Barcelona,Spain,"Oct 11th-12th, 2014",45,,
https://hackerleague.org/hackathons/zenhack-2014-fall,ZenHack 2014 Fall,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Kamakura, Japan",Kamakura,Japan,"Oct 11th-12th, 2014",45,,
https://hackerleague.org/hackathons/music-hack-day-amsterdam,Music Hack Day Amsterdam,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Amsterdam, The Netherlands",Amsterdam,The Netherlands,"Oct 10th-12th, 2014",45,,
https://hackerleague.org/hackathons/hackzurich-2014,HackZurich 2014,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Zurich, Switzerland",Zurich,Switzerland,"Oct 10th-12th, 2014",45,,
https://hackerleague.org/hackathons/green-hackfest-2014-for-green-urban-living-eu13-500-prizes," Green Hackfest 2014: For Green Urban Living (€13,500 prizes!)",https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Utrecht, The Netherlands",Utrecht,The Netherlands,"Oct 10th-12th, 2014",45,,
https://hackerleague.org/hackathons/opportunity-hack-2014,Opportunity Hack 2014,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"San Jose, CA",San Jose,CA,"Oct 4th-6th, 2014",45,,
https://hackerleague.org/hackathons/intel-r-iot-roadshow-mountain-view,Intel® IoT Roadshow Mountain View,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Mountain View, California",Mountain View,California,"Oct 4th-5th, 2014",45,,
https://hackerleague.org/hackathons/hack-midwest-2014,Hack Midwest 2014,https://hackerleague.org/assets/FFFFFF-0-c917bc2cf0b7238d729cb5549e8c667b.png,"Kansas City, Missouri",Kansas City,Missouri,"Jul 19th-20th, 2014",42,,
